date;heure;PA01H;LOGNES;MELUN;VILLEM;CERGY;PA13;RUR-E;RUR-NO;RUR-SE;ULIS;CHAMP;PA18;MANT;RUR_S;RUR-SO;VITRY;MONTG;NEUIL;RUR-NE;RAMBO;EIFF3;RUR_N;TREMB
;;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3
2020-04-03;19;72;64;57;63;67;65;58;67;67;73;62;62;64;47;72;67;58;63;66;73;76;76;54
2020-04-03;20;67;52;47;51;61;60;38;64;59;66;38;60;41;36;66;60;46;61;70;55;76;70;42
2020-04-03;21;68;25;42;31;53;62;40;61;59;63;32;58;36;43;59;55;35;51;70;42;71;70;32
2020-04-03;22;60;9;45;27;57;60;12;64;59;59;12;53;24;32;63;31;28;44;69;29;65;69;28
2020-04-03;23;56;10;23;31;51;58;10;72;51;57;8;53;21;29;70;27;29;50;65;23;54;67;29
2020-04-03;24;52;8;22;37;55;60;2;68;54;54;15;51;14;31;69;47;30;47;65;20;56;67;27
2020-04-04;1;50;13;15;20;54;49;4;64;56;49;9;46;11;20;68;37;24;50;62;16;68;66;23
2020-04-04;2;50;11;10;14;53;48;3;55;48;44;11;48;18;18;63;38;20;51;62;14;70;66;21
2020-04-04;3;49;12;6;15;53;45;4;63;36;37;7;41;10;9;59;27;12;40;56;7;77;65;15
2020-04-04;4;43;7;3;12;49;49;6;63;32;35;5;32;19;8;53;26;9;16;52;7;71;62;5
2020-04-04;5;43;7;3;7;42;40;6;57;27;24;3;33;12;9;45;22;17;23;51;9;66;62;1
2020-04-04;6;30;8;2;1;46;34;12;59;23;22;2;22;3;11;41;17;4;26;56;15;72;57;1
2020-04-04;7;24;17;5;19;36;26;19;62;17;24;10;19;8;24;38;21;6;24;59;31;77;58;10
2020-04-04;8;34;52;20;28;41;36;48;58;36;38;32;27;22;45;39;41;17;25;58;51;73;53;22
2020-04-04;9;41;74;47;42;43;52;66;56;68;61;54;46;36;61;44;56;34;41;62;67;61;59;39
2020-04-04;10;60;87;72;69;53;61;81;67;78;77;77;65;47;78;74;69;65;63;77;78;72;71;76
2020-04-04;11;79;93;81;85;72;85;87;72;90;87;85;84;72;85;84;86;82;80;87;90;86;80;87
2020-04-04;12;89;95;84;90;93;90;88;86;91;93;89;89;87;89;86;93;87;91;91;93;96;95;90
2020-04-04;13;92;96;86;91;98;93;92;96;92;95;91;93;92;90;87;94;88;95;92;95;98;97;91
2020-04-04;14;93;99;91;92;101;94;96;100;93;96;93;94;94;91;87;96;91;97;95;95;99;97;92
2020-04-04;15;94;101;93;94;102;94;98;101;95;98;95;95;97;91;88;97;94;96;97;96;100;97;94
2020-04-04;16;95;104;94;96;101;96;98;99;96;100;97;95;97;91;88;100;96;96;98;99;101;97;96
2020-04-04;17;96;104;94;98;100;96;97;96;96;99;98;95;96;90;89;101;97;97;101;99;102;98;98
2020-04-04;18;96;102;88;97;98;95;93;89;95;98;97;93;95;82;89;98;93;96;98;100;102;95;95
2020-04-04;19;90;94;85;87;96;85;49;79;90;94;91;87;84;69;88;90;78;90;94;98;102;87;80
2020-04-04;20;81;78;72;67;85;80;33;78;85;85;64;77;69;70;86;79;70;78;90;92;99;86;61
2020-04-04;21;78;75;69;73;80;73;47;73;82;80;65;70;68;77;81;80;70;69;89;83;96;85;56
2020-04-04;22;75;77;65;71;71;72;64;71;76;79;76;74;56;63;76;76;68;70;85;82;91;85;54
2020-04-04;23;68;77;58;67;58;68;60;69;67;75;78;73;51;58;70;75;62;68;83;81;92;80;54
2020-04-04;24;68;76;55;66;59;73;59;69;60;66;76;73;42;53;65;73;54;70;83;78;90;75;49
